0.31 -0 0 14.4004 0.011748 0.0168534 0 1.85824 -1.04103 0 -29.7557 -51.198 -0 0 -66.5533 -133.039 -98.9006 -198.533 -116.519 0 0
0.32 -0 0 15.1227 0.0127909 0.0177821 0 1.81234 -1.07143 0 -31.7532 -52.3497 -0 0 -68.9802 -109.924 -94.5747 -200.961 -113.789 0 0
0.33 -0 0 15.8449 0.0138838 0.0187033 0 1.76524 -1.10039 0 -33.7731 -53.4746 -0 0 -71.4028 -87.4067 -90.2413 -203.007 -111.176 0 0
0.34 -0 0 16.5657 0.0150254 0.0196141 0 1.71704 -1.12784 0 -35.8115 -54.5739 -0 0 -73.8198 -65.4947 -85.8973 -204.686 -108.676 0 0
0.35 -0 0 17.2839 0.0162144 0.0205119 0 1.66784 -1.15373 0 -37.865 -55.6488 -0 0 -76.2299 -44.1899 -81.5411 -206.012 -106.283 0 0
0.36 -0 0 17.9984 0.0174491 0.0213942 0 1.61772 -1.17799 0 -39.9301 -56.7002 -0 0 -78.6319 -23.4918 -77.1729 -207.003 -103.992 0 0
0.37 -0 0 18.7082 0.0187276 0.0222586 0 1.5668 -1.20059 0 -42.0035 -57.7292 -0 0 -81.0246 -3.39665 -72.7943 -207.673 -101.799 0 0
0.38 -0 0 19.4121 0.0200479 0.0231028 0 1.51517 -1.22149 0 -44.0821 -58.7367 -0 0 -83.4067 16.1012 -68.4084 -208.04 -99.6967 0 0
0.39 -0 0 20.1093 0.0214077 0.0239249 0 1.46294 -1.24067 0 -46.1629 -59.7236 -0 0 -85.7773 35.0096 -64.0194 -208.121 -97.6794 0 0
0.4 -0 0 20.7989 0.0228047 0.0247229 0 1.41022 -1.25809 0 -48.2432 -60.6907 -0 0 -88.1351 53.3377 -59.6321 -207.932 -95.741 0 0
0.41 -0 0 21.48 0.0242364 0.025495 0 1.35712 -1.27375 0 -50.3203 -61.6388 -0 0 -90.4791 71.0957 -55.2523 -207.49 -93.8754 0 0
0.42 -0 0 22.1521 0.0257002 0.0262398 0 1.30373 -1.28764 0 -52.3918 -62.5686 -0 0 -92.8083 88.2945 -50.886 -206.809 -92.0766 0 0
0.43 -0 0 22.8143 0.0271933 0.0269558 0 1.25016 -1.29977 0 -54.4554 -63.4806 -0 0 -95.1216 104.946 -46.5397 -205.905 -90.3391 0 0
0.44 -0 0 23.4662 0.0287131 0.0276419 0 1.19651 -1.31015 0 -56.5089 -64.3756 -0 0 -97.4182 121.06 -42.2195 -204.792 -88.6573 0 0
0.45 -0 0 24.1071 0.0302568 0.0282969 0 1.1429 -1.31878 0 -58.5502 -65.254 -0 0 -99.6971 136.65 -37.9319 -203.484 -87.0262 0 0
0.46 -0 0 24.7365 0.0318214 0.0289201 0 1.0894 -1.3257 0 -60.5776 -66.1163 -0 0 -101.957 151.725 -33.6828 -201.994 -85.4409 0 0
0.47 -0 0 25.3541 0.0334041 0.0295107 0 1.03613 -1.33092 0 -62.5893 -66.9629 -0 0 -104.198 166.296 -29.478 -200.334 -83.8972 0 0
0.48 -0 0 25.9595 0.0350021 0.030068 0 0.983166 -1.33449 0 -64.5835 -67.7943 -0 0 -106.418 180.374 -25.3226 -198.514 -82.3912 0 0
0.49 -0 0 26.5523 0.0366126 0.0305918 0 0.930603 -1.33645 0 -66.5588 -68.6108 -0 0 -108.617 193.967 -21.2215 -196.546 -80.9193 0 0
0.5 -0 0 27.1323 0.0382326 0.0310817 0 0.878524 -1.33683 0 -68.5137 -69.4127 -0 0 -110.794 207.083 -17.1789 -194.44 -79.4785 0 0
0.51 -0 0 27.6992 0.0398594 0.0315376 0 0.827011 -1.33568 0 -70.4469 -70.2004 -0 0 -112.948 219.73 -13.1985 -192.203 -78.0658 0 0
0.52 -0 0 28.2528 0.0414903 0.0319595 0 0.77614 -1.33305 0 -72.3571 -70.9741 -0 0 -115.078 231.915 -9.28339 -189.844 -76.6791 0 0
0.53 -0 0 28.7931 0.0431224 0.0323475 0 0.725983 -1.32901 0 -74.2432 -71.734 -0 0 -117.184 243.645 -5.43627 -187.371 -75.3162 0 0
0.54 -0 0 29.3197 0.0447533 0.0327018 0 0.676607 -1.32361 0 -76.104 -72.4804 -0 0 -119.265 254.924 -1.65923 -184.79 -73.9754 0 0
0.55 -0 0 29.8328 0.0463802 0.0330228 0 0.628075 -1.3169 0 -77.9385 -73.2134 -0 0 -121.319 265.758 2.04608 -182.108 -72.6552 0 0
0.56 -0 0 30.3322 0.0480007 0.033311 0 0.580446 -1.30896 0 -79.7457 -73.9334 -0 0 -123.347 276.15 5.67844 -179.331 -71.3544 0 0
0.57 -0 0 30.818 0.0496123 0.0335669 0 0.533774 -1.29985 0 -81.5246 -74.6405 -0 0 -125.347 286.104 9.23699 -176.464 -70.072 0 0
0.58 -0 0 31.29 0.0512127 0.0337911 0 0.488106 -1.28964 0 -83.2745 -75.3348 -0 0 -127.319 295.624 12.7212 -173.512 -68.807 0 0
0.59 -0 0 31.7484 0.0527996 0.0339845 0 0.443488 -1.27839 0 -84.9945 -76.0165 -0 0 -129.263 304.711 16.1309 -170.479 -67.5587 0 0
0.6 -0 0 32.1933 0.0543708 0.0341478 0 0.399959 -1.26617 0 -86.6837 -76.6859 -0 0 -131.176 313.369 19.4659 -167.37 -66.3265 0 0
0.61 -0 0 32.6246 0.0559241 0.0342819 0 0.357553 -1.25306 0 -88.3415 -77.343 -0 0 -133.06 321.599 22.7263 -164.189 -65.1099 0 0
0.62 -0 0 33.0424 0.0574576 0.0343879 0 0.316302 -1.23912 0 -89.9672 -77.988 -0 0 -134.913 329.403 25.9125 -160.939 -63.9083 0 0
0.63 -0 0 33.4469 0.0589694 0.0344667 0 0.276232 -1.22443 0 -91.56 -78.621 -0 0 -136.734 336.784 29.0245 -157.625 -62.7211 0 0
0.64 -0 0 33.8383 0.0604576 0.0345195 0 0.237365 -1.20905 0 -93.1194 -79.2423 -0 0 -138.523 343.742 32.0627 -154.249 -61.5481 0 0
0.65 -0 0 34.2166 0.0619206 0.0345475 0 0.199718 -1.19306 0 -94.6447 -79.8519 -0 0 -140.28 350.279 35.0273 -150.814 -60.3885 0 0
0.66 -0 0 34.5819 0.0633566 0.0345517 0 0.163306 -1.17653 0 -96.1354 -80.4499 -0 0 -142.003 356.397 37.9183 -147.325 -59.2418 0 0
0.67 -0 0 34.9346 0.0647642 0.0345336 0 0.128138 -1.15953 0 -97.5909 -81.0366 -0 0 -143.693 362.098 40.7358 -143.783 -58.1075 0 0
0.68 -0 0 35.2746 0.066142 0.0344943 0 0.0942205 -1.14211 0 -99.0108 -81.612 -0 0 -145.348 367.382 43.4795 -140.192 -56.9848 0 0
0.69 -0 0 35.6022 0.0674886 0.0344352 0 0.0615568 -1.12436 0 -100.395 -82.1762 -0 0 -146.969 372.252 46.1492 -136.555 -55.873 0 0
0.7 -0 0 35.9177 0.0688028 0.0343576 0 0.0301463 -1.10633 0 -101.742 -82.7293 -0 0 -148.553 376.71 48.7442 -132.875 -54.7713 0 0
0.71 -0 0 36.2211 0.0700835 0.0342629 0 -1.4639e-05 -1.08809 0 -103.052 -83.2714 -0 0 -150.102 380.759 51.2638 -129.154 -53.6788 0 0
0.72 -0 0 36.5126 0.0713296 0.0341524 0 -0.0289326 -1.06969 0 -104.325 -83.8027 -0 0 -151.615 384.4 53.7069 -125.396 -52.5946 0 0
0.73 -0 0 36.7926 0.0725402 0.0340275 0 -0.0566169 -1.05121 0 -105.56 -84.3232 -0 0 -153.09 387.636 56.0724 -121.604 -51.5176 0 0
0.74 -0 0 37.0611 0.0737145 0.0338896 0 -0.0830793 -1.0327 0 -106.757 -84.8329 -0 0 -154.528 390.471 58.3586 -117.78 -50.4468 0 0
0.75 -0 0 37.3184 0.0748518 0.0337401 0 -0.108334 -1.01421 0 -107.915 -85.3319 -0 0 -155.929 392.907 60.564 -113.927 -49.3809 0 0
0.76 -0 0 37.5646 0.0759513 0.0335803 0 -0.132398 -0.995805 0 -109.035 -85.8203 -0 0 -157.291 394.948 62.6866 -110.049 -48.3188 0 0
0.77 -0 0 37.8001 0.0770125 0.0334116 0 -0.155289 -0.977527 0 -110.116 -86.2981 -0 0 -158.614 396.599 64.7243 -106.148 -47.2592 0 0
0.78 -0 0 38.025 0.078035 0.0332352 0 -0.177028 -0.959429 0 -111.158 -86.7654 -0 0 -159.898 397.863 66.6747 -102.228 -46.201 0 0
0.79 -0 0 38.2394 0.0790183 0.0330526 0 -0.197636 -0.941558 0 -112.161 -87.222 -0 0 -161.143 398.745 68.5355 -98.2915 -45.1427 0 0
0.8 -0 0 38.4437 0.0799622 0.0328649 0 -0.217137 -0.92396 0 -113.124 -87.668 -0 0 -162.348 399.249 70.304 -94.3416 -44.0833 0 0
0.81 -0 0 38.638 0.0808663 0.0326735 0 -0.235555 -0.906677 0 -114.047 -88.1035 -0 0 -163.513 399.382 71.9775 -90.3815 -43.0213 0 0
0.82 -0 0 38.8225 0.0817305 0.0324795 0 -0.252916 -0.889748 0 -114.931 -88.5283 -0 0 -164.637 399.148 73.5534 -86.4145 -41.9557 0 0
0.83 -0 0 38.9974 0.0825548 0.032284 0 -0.269246 -0.873213 0 -115.776 -88.9424 -0 0 -165.721 398.554 75.0287 -82.4437 -40.8853 0 0
0.84 -0 0 39.1629 0.083339 0.0320883 0 -0.284572 -0.857105 0 -116.58 -89.3458 -0 0 -166.763 397.606 76.4006 -78.4724 -39.8088 0 0
0.85 -0 0 39.3192 0.0840833 0.0318933 0 -0.298922 -0.841458 0 -117.345 -89.7384 -0 0 -167.765 396.31 77.6664 -74.5038 -38.7254 0 0
0.86 -0 0 39.4664 0.0847877 0.0317002 0 -0.312324 -0.826303 0 -118.071 -90.1201 -0 0 -168.724 394.673 78.8234 -70.5412 -37.6341 0 0
0.87 -0 0 39.6049 0.0854524 0.0315097 0 -0.324807 -0.811667 0 -118.756 -90.4909 -0 0 -169.642 392.703 79.8689 -66.5879 -36.5339 0 0
0.88 -0 0 39.7347 0.0860775 0.031323 0 -0.336398 -0.797575 0 -119.402 -90.8506 -0 0 -170.518 390.407 80.8004 -62.6472 -35.4243 0 0
0.89 -0 0 39.856 0.0866634 0.0311407 0 -0.347127 -0.784053 0 -120.009 -91.1992 -0 0 -171.353 387.793 81.6156 -58.7223 -34.3046 0 0
0.9 -0 0 39.9691 0.0872103 0.0309637 0 -0.357021 -0.771119 0 -120.577 -91.5366 -0 0 -172.145 384.868 82.3124 -54.8165 -33.1742 0 0
0.91 -0 0 40.074 0.0877186 0.0307928 0 -0.366108 -0.758793 0 -121.106 -91.8625 -0 0 -172.894 381.642 82.8889 -50.9331 -32.0329 0 0
0.92 -0 0 40.171 0.0881886 0.0306285 0 -0.374415 -0.747092 0 -121.596 -92.1771 -0 0 -173.602 378.123 83.3433 -47.0753 -30.8804 0 0
0.93 -0 0 40.2602 0.0886208 0.0304716 0 -0.381971 -0.736031 0 -122.047 -92.48 -0 0 -174.267 374.32 83.6742 -43.2463 -29.7167 0 0
0.94 -0 0 40.3418 0.0890156 0.0303225 0 -0.3888 -0.72562 0 -122.461 -92.7713 -0 0 -174.89 370.242 83.8807 -39.4493 -28.542 0 0
0.95 -0 0 40.4159 0.0893735 0.0301817 0 -0.394928 -0.715871 0 -122.837 -93.0507 -0 0 -175.471 365.898 83.9619 -35.6875 -27.3563 0 0
0.96 -0 0 40.4827 0.089695 0.0300497 0 -0.400382 -0.706792 0 -123.175 -93.3183 -0 0 -176.01 361.298 83.9174 -31.964 -26.1602 0 0
0.97 -0 0 40.5424 0.0899806 0.0299268 0 -0.405183 -0.698389 0 -123.476 -93.5738 -0 0 -176.508 356.451 83.747 -28.2818 -24.9541 0 0
0.98 -0 0 40.5951 0.0902309 0.0298133 0 -0.409356 -0.690666 0 -123.741 -93.8172 -0 0 -176.963 351.368 83.4511 -24.6439 -23.7388 0 0
0.99 -0 0 40.641 0.0904465 0.0297095 0 -0.412923 -0.683626 0 -123.969 -94.0485 -0 0 -177.377 346.059 83.0302 -21.0532 -22.5151 0 0
1 -0 0 40.6802 0.090628 0.0296155 0 -0.415906 -0.677271 0 -124.162 -94.2675 -0 0 -177.75 340.532 82.4854 -17.5126 -21.2841 0 0
1.01 -0 0 40.7128 0.0907759 0.0295315 0 -0.418323 -0.671599 0 -124.32 -94.4741 -0 0 -178.081 334.8 81.818 -14.0248 -20.0467 0 0
1.02 -0 0 40.739 0.0908909 0.0294576 0 -0.420195 -0.666607 0 -124.443 -94.6684 -0 0 -178.372 328.871 81.0298 -10.5926 -18.8043 0 0
1.03 -0 0 40.7589 0.0909736 0.0293937 0 -0.42154 -0.662293 0 -124.532 -94.8502 -0 0 -178.623 322.757 80.1228 -7.21844 -17.5582 0 0
1.04 -0 0 40.7727 0.0910248 0.0293398 0 -0.422375 -0.65865 0 -124.588 -95.0195 -0 0 -178.834 316.467 79.0995 -3.90489 -16.3099 0 0
1.05 -0 0 40.7805 0.091045 0.0292959 0 -0.422717 -0.655672 0 -124.61 -95.1764 -0 0 -179.006 310.013 77.9628 -0.654306 -15.0609 0 0
1.06 -0 0 40.7825 0.0910349 0.0292618 0 -0.422579 -0.65335 0 -124.601 -95.3207 -0 0 -179.139 303.404 76.7158 2.53103 -13.813 0 0
1.07 -0 0 40.7787 0.0909952 0.0292374 0 -0.421977 -0.651675 0 -124.56 -95.4526 -0 0 -179.234 296.651 75.362 5.64898 -12.5678 0 0
1.08 -0 0 40.7693 0.0909266 0.0292225 0 -0.420923 -0.650636 0 -124.488 -95.5721 -0 0 -179.291 289.764 73.9051 8.69751 -11.3271 0 0
1.09 -0 0 40.7544 0.0908297 0.0292167 0 -0.419431 -0.650221 0 -124.387 -95.6792 -0 0 -179.311 282.753 72.3493 11.6747 -10.0928 0 0
1.1 -0 0 40.7342 0.0907054 0.0292199 0 -0.41751 -0.650419 0 -124.255 -95.774 -0 0 -179.295 275.629 70.6989 14.5788 -8.86672 0 0
1.11 -0 0 40.7087 0.0905543 0.0292318 0 -0.415173 -0.651213 0 -124.095 -95.8566 -0 0 -179.243 268.401 68.9584 17.4082 -7.65088 0 0
1.12 -0 0 40.6782 0.090377 0.0292519 0 -0.412429 -0.65259 0 -123.908 -95.9271 -0 0 -179.157 261.079 67.1328 20.1613 -6.44716 0 0
1.13 -0 0 40.6427 0.0901744 0.0292799 0 -0.409286 -0.654533 0 -123.693 -95.9857 -0 0 -179.036 253.674 65.227 22.8368 -5.2575 0 0
1.14 -0 0 40.6023 0.0899472 0.0293155 0 -0.405753 -0.657026 0 -123.451 -96.0324 -0 0 -178.881 246.194 63.2462 25.4334 -4.08385 0 0
1.15 -0 0 40.5573 0.089696 0.0293582 0 -0.401839 -0.660052 0 -123.184 -96.0675 -0 0 -178.695 238.65 61.1959 27.9501 -2.92811 0 0
1.16 -0 0 40.5076 0.0894216 0.0294076 0 -0.39755 -0.663591 0 -122.893 -96.0911 -0 0 -178.476 231.049 59.0814 30.3859 -1.79217 0 0
1.17 -0 0 40.4534 0.0891248 0.0294632 0 -0.392893 -0.667626 0 -122.577 -96.1035 -0 0 -178.227 223.403 56.9084 32.7399 -0.67786 0 0
1.18 -0 0 40.3948 0.0888063 0.0295246 0 -0.387875 -0.672136 0 -122.238 -96.1048 -0 0 -177.948 215.718 54.6826 35.0116 0.413023 0 0
1.19 -0 0 40.332 0.0884669 0.0295913 0 -0.382502 -0.677101 0 -121.877 -96.0954 -0 0 -177.641 208.004 52.4096 37.2003 1.47876 0 0
1.2 -0 0 40.2651 0.0881072 0.0296628 0 -0.37678 -0.682501 0 -121.495 -96.0754 -0 0 -177.305 200.269 50.0952 39.3057 2.51768 0 0
1.21 -0 0 40.1941 0.087728 0.0297387 0 -0.370714 -0.688314 0 -121.091 -96.0452 -0 0 -176.943 192.521 47.7451 41.3274 3.52823 0 0
1.22 -0 0 40.1192 0.0873301 0.0298185 0 -0.36431 -0.69452 0 -120.669 -96.0051 -0 0 -176.554 184.769 45.365 43.2653 4.50892 0 0
1.23 -0 0 40.0406 0.0869143 0.0299017 0 -0.357574 -0.701096 0 -120.227 -95.9552 -0 0 -176.141 177.019 42.9605 45.1194 5.45835 0 0
1.24 -0 0 39.9583 0.0864813 0.0299878 0 -0.35051 -0.708021 0 -119.767 -95.8961 -0 0 -175.704 169.279 40.5373 46.8897 6.37523 0 0
1.25 -0 0 39.8724 0.0860318 0.0300763 0 -0.343126 -0.715272 0 -119.289 -95.8279 -0 0 -175.245 161.557 38.1009 48.5764 7.25838 0 0
1.26 -0 0 39.7831 0.0855667 0.0301667 0 -0.335425 -0.722827 0 -118.795 -95.7511 -0 0 -174.763 153.858 35.6565 50.1799 8.10673 0 0
1.27 -0 0 39.6905 0.0850866 0.0302587 0 -0.327415 -0.730664 0 -118.286 -95.666 -0 0 -174.262 146.191 33.2095 51.7004 8.91932 0 0
1.28 -0 0 39.5947 0.0845924 0.0303517 0 -0.319101 -0.73876 0 -117.762 -95.573 -0 0 -173.74 138.561 30.7649 53.1386 9.69531 0 0
1.29 -0 0 39.4958 0.0840847 0.0304452 0 -0.31049 -0.747093 0 -117.224 -95.4724 -0 0 -173.2 130.974 28.3276 54.4949 10.434 0 0
1.3 -0 0 39.3939 0.0835645 0.030539 0 -0.301589 -0.755641 0 -116.672 -95.3645 -0 0 -172.643 123.437 25.9024 55.7701 11.1347 0 0
1.31 -0 0 39.2891 0.0830323 0.0306325 0 -0.292404 -0.764381 0 -116.109 -95.2499 -0 0 -172.069 115.955 23.4938 56.9649 11.7971 0 0
1.32 -0 0 39.1817 0.0824891 0.0307253 0 -0.282942 -0.773292 0 -115.533 -95.1288 -0 0 -171.481 108.534 21.1061 58.0801 12.4207 0 0
1.33 -0 0 39.0716 0.0819355 0.0308171 0 -0.273212 -0.782352 0 -114.947 -95.0017 -0 0 -170.878 101.178 18.7435 59.1165 13.0053 0 0
1.34 -0 0 38.959 0.0813723 0.0309074 0 -0.263222 -0.79154 0 -114.351 -94.8689 -0 0 -170.261 93.8939 16.4097 60.0752 13.5508 0 0
1.35 -0 0 38.844 0.0808003 0.0309961 0 -0.252981 -0.800835 0 -113.746 -94.7309 -0 0 -169.633 86.6853 14.1086 60.957 14.0573 0 0
1.36 -0 0 38.7268 0.0802201 0.0310826 0 -0.242497 -0.810217 0 -113.133 -94.588 -0 0 -168.994 79.5573 11.8435 61.7631 14.5247 0 0
1.37 -0 0 38.6074 0.0796326 0.0311667 0 -0.23178 -0.819666 0 -112.511 -94.4406 -0 0 -168.345 72.5144 9.61751 62.4945 14.9533 0 0
1.38 -0 0 38.486 0.0790385 0.0312482 0 -0.22084 -0.829162 0 -111.883 -94.2892 -0 0 -167.686 65.5608 7.43367 63.1523 15.3435 0 0
1.39 -0 0 38.3627 0.0784384 0.0313267 0 -0.209687 -0.838687 0 -111.249 -94.134 -0 0 -167.02 58.7006 5.29465 63.7377 15.6956 0 0
1.4 -0 0 38.2376 0.0778332 0.031402 0 -0.198333 -0.848222 0 -110.609 -93.9754 -0 0 -166.347 51.9379 3.20289 64.2519 16.0102 0 0
1.41 -0 0 38.1109 0.0772236 0.0314739 0 -0.186788 -0.85775 0 -109.964 -93.814 -0 0 -165.667 45.2764 1.16063 64.696 16.2879 0 0
1.42 -0 0 37.9826 0.0766101 0.0315421 0 -0.175063 -0.867254 0 -109.315 -93.6499 -0 0 -164.982 38.7198 -0.830154 65.0714 16.5293 0 0
1.43 -0 0 37.8529 0.0759937 0.0316065 0 -0.163172 -0.876717 0 -108.663 -93.4836 -0 0 -164.294 32.2715 -2.7677 65.3792 16.7353 0 0
1.44 -0 0 37.7219 0.0753749 0.031667 0 -0.151126 -0.886125 0 -108.008 -93.3154 -0 0 -163.601 25.9349 -4.65049 65.6207 16.9066 0 0
1.45 -0 0 37.5897 0.0747543 0.0317234 0 -0.138938 -0.895462 0 -107.351 -93.1456 -0 0 -162.907 19.7131 -6.47718 65.7972 17.0442 0 0
1.46 -0 0 37.4566 0.0741328 0.0317755 0 -0.126621 -0.904714 0 -106.692 -92.9746 -0 0 -162.21 13.6093 -8.24668 65.9099 17.1489 0 0
1.47 -0 0 37.3224 0.0735109 0.0318234 0 -0.114188 -0.913869 0 -106.033 -92.8028 -0 0 -161.513 7.6263 -9.95807 65.9603 17.2219 0 0
1.48 -0 0 37.1875 0.0728893 0.0318668 0 -0.101652 -0.922914 0 -105.373 -92.6303 -0 0 -160.816 1.76692 -11.6106 65.9495 17.2641 0 0
1.49 -0 0 37.052 0.0722686 0.0319058 0 -0.0890278 -0.931837 0 -104.714 -92.4576 -0 0 -160.12 -3.9662 -13.2038 65.879 17.2767 0 0
1.5 -0 0 36.9159 0.0716494 0.0319403 0 -0.0763284 -0.940627 0 -104.056 -92.2849 -0 0 -159.425 -9.57054 -14.7373 65.75 17.2607 0 0
1.51 -0 0 36.7794 0.0710323 0.0319703 0 -0.0635681 -0.949275 0 -103.4 -92.1126 -0 0 -158.733 -15.0437 -16.2109 65.5638 17.2173 0 0
1.52 -0 0 36.6426 0.070418 0.0319958 0 -0.0507606 -0.957771 0 -102.745 -91.9407 -0 0 -158.043 -20.3834 -17.6244 65.3218 17.1477 0 0
1.53 -0 0 36.5056 0.0698069 0.0320169 0 -0.0379202 -0.966108 0 -102.093 -91.7697 -0 0 -157.358 -25.5876 -18.9781 65.0254 17.053 0 0
1.54 -0 0 36.3686 0.0691996 0.0320335 0 -0.0250609 -0.974276 0 -101.445 -91.5998 -0 0 -156.676 -30.6541 -20.2721 64.6758 16.9344 0 0
1.55 -0 0 36.2317 0.0685967 0.0320457 0 -0.0121967 -0.982271 0 -100.8 -91.4311 -0 0 -156 -35.5813 -21.5067 64.2744 16.7931 0 0
1.56 -0 0 36.095 0.0679986 0.0320535 0 0.000658245 -0.990084 0 -100.16 -91.264 -0 0 -155.329 -40.3671 -22.6825 63.8227 16.6302 0 0
1.57 -0 0 35.9586 0.067406 0.0320572 0 0.0134901 -0.997712 0 -99.5239 -91.0986 -0 0 -154.664 -45.0102 -23.7999 63.3218 16.4471 0 0
1.58 -0 0 35.8227 0.0668192 0.0320567 0 0.0262852 -1.00515 0 -98.8935 -90.9351 -0 0 -154.006 -49.5089 -24.8596 62.7733 16.2447 0 0
1.59 -0 0 35.6873 0.0662387 0.0320521 0 0.0390297 -1.01239 0 -98.2687 -90.7738 -0 0 -153.355 -53.862 -25.8623 62.1784 16.0243 0 0
